0,0,F,0,0,320
0,1,M,4,0,0
0,2,M,2,0,151
0,3,F,4,0,24
0,4,M,2,1,161
0,5,M,4,1,151
0,6,F,3,0,175
0,7,F,5,1,152
0,8,M,0,0,24
0,9,M,7,1,169
0,10,M,3,1,167
0,11,M,1,1,177
0,12,F,6,0,175
0,13,F,1,1,184
0,14,M,0,0,24
0,15,F,1,0,160
0,16,F,6,1,184
0,17,F,2,1,176
0,18,F,0,1,184
0,19,M,4,0,49
1,0,S,6,0,88
1,1,L,2,0,96
1,2,L,5,1,176
1,3,L,1,1,160
1,4,S,5,0,95
1,5,S,3,1,199
1,6,L,2,0,48
1,7,S,6,0,128
1,8,L,4,0,48
1,9,S,5,0,136
1,10,L,1,0,40
1,11,S,0,0,160
1,12,S,1,2,200
1,13,S,4,0,168
1,14,S,1,2,216
1,15,L,0,0,136
1,16,S,6,0,80
1,17,L,2,0,96
1,18,S,6,0,112
1,19,S,0,1,192
2,0,M,7,1,224
2,1,S,6,1,216
2,2,M,0,1,224
2,3,S,3,2,216
2,4,F,1,0,168
2,5,S,5,0,40
2,6,F,3,0,144
2,7,L,3,1,192
2,8,M,7,0,88
2,9,S,2,1,224
2,10,F,6,0,104
2,11,L,1,1,136
2,12,M,1,0,168
2,13,L,6,0,24
2,14,F,4,1,192
2,15,S,2,1,200
2,16,M,6,1,200
2,17,S,6,1,200
2,18,M,7,1,192
2,19,S,5,1,169
2,20,M,1,1,183
2,21,S,1,1,200
2,22,F,6,0,168
2,23,S,2,0,40
2,24,F,2,0,144
2,25,L,0,1,192
2,26,M,6,0,48
2,27,S,2,1,200
2,28,F,4,0,128
2,29,S,6,0,97
2,30,F,2,0,103
2,31,S,1,0,80
2,32,F,7,0,120
2,33,S,4,0,80
2,34,M,5,1,216
2,35,S,5,1,199
2,36,M,3,1,184
2,37,S,6,1,200
2,38,F,4,0,80
2,39,S,1,0,112
3,0,F,0,0,247
3,1,S,5,1,193
3,2,M,4,1,224
3,3,S,2,1,288
3,4,F,0,0,103
3,5,L,0,1,153
3,6,F,1,1,160
3,7,L,5,1,168
3,8,M,2,1,160
3,9,S,4,1,200
3,10,F,3,0,176
3,11,S,6,0,56
3,12,F,4,0,136
3,13,S,1,0,136
3,14,M,0,2,200
3,15,L,0,0,192
3,16,F,5,1,144
3,17,L,1,1,160
3,18,F,6,1,184
3,19,S,5,0,72
3,20,M,7,1,192
3,21,L,6,0,104
3,22,F,2,1,192
3,23,L,1,1,192
3,24,F,4,1,176
3,25,S,0,0,104
3,26,F,2,0,80
3,27,S,6,0,144
3,28,M,3,1,168
3,29,S,1,1,200
3,30,F,4,0,40
3,31,S,0,0,152
3,32,M,1,1,200
3,33,L,1,0,40
3,34,F,4,0,192
3,35,L,6,1,168
3,36,M,5,0,32
3,37,S,5,1,192
3,38,F,1,0,144
3,39,S,6,0,40
4,0,M,3,1,256
4,1,M,5,1,241
4,2,M,0,1,207
4,3,M,1,0,216
4,4,F,3,0,1
4,5,F,7,1,288
4,6,M,1,0,143
4,7,F,6,0,128
4,8,F,2,1,256
4,9,F,6,1,232
4,10,M,0,0,56
4,11,M,3,0,223
4,12,F,5,0,176
4,13,M,0,0,113
4,14,F,2,1,304
4,15,F,5,2,512
4,16,M,6,1,240
4,17,M,3,1,200
4,18,M,2,0,208
4,19,F,4,0,0
5,0,M,4,1,232
5,1,S,2,0,144
5,2,F,7,1,200
5,3,S,4,2,312
5,4,F,1,1,256
5,5,L,2,0,112
5,6,F,0,0,175
5,7,S,0,1,176
5,8,M,5,0,48
5,9,S,2,2,424
5,10,F,7,1,200
5,11,L,0,0,136
5,12,F,1,0,64
5,13,S,1,1,264
5,14,M,5,0,48
5,15,S,3,1,184
5,16,F,2,1,199
5,17,S,2,1,185
5,18,F,5,1,183
5,19,S,4,1,199
5,20,F,2,1,217
5,21,S,3,1,8224
5,22,M,0,15,9817
5,23,S,5,1,1248
5,24,F,6,1,184
5,25,S,2,1,192
5,26,F,4,1,152
5,27,L,0,0,160
5,28,M,0,1,161
5,29,L,2,1,159
5,30,F,2,0,0
5,31,L,1,0,175
5,32,F,3,0,1
5,33,S,0,1,199
5,34,F,5,1,168
5,35,S,5,1,160
5,36,M,1,0,128
5,37,L,2,1,169
5,38,M,3,1,167
5,39,S,6,0,120
6,0,M,2,1,200
6,1,L,2,1,176
6,2,F,4,0,136
6,3,L,3,0,33
6,4,M,5,1,336
6,5,L,2,1,159
6,6,F,0,0,41
6,7,L,1,0,119
6,8,F,6,0,65
6,9,S,5,1,160
6,10,M,2,0,104
6,11,S,2,0,64
6,12,M,7,0,104
6,13,L,6,0,176
6,14,M,5,1,151
6,15,S,3,0,24
6,16,F,3,0,167
6,17,S,6,1,184
6,18,F,1,2,264
6,19,L,3,0,56
6,20,F,4,0,104
6,21,L,0,0,64
6,22,M,7,1,160
6,23,S,6,0,104
6,24,F,4,1,168
6,25,L,0,0,16
6,26,F,7,0,136
6,27,L,3,0,40
6,28,F,5,1,136
6,29,L,5,0,152
6,30,M,2,1,152
6,31,S,1,0,72
6,32,M,0,0,128
6,33,L,6,1,192
6,34,M,5,1,192
6,35,S,4,0,88
6,36,M,1,1,304
6,37,S,0,0,80
6,38,M,4,2,504
6,39,L,1,1,241
