0,0,M,1,0,27
0,1,F,3,0,11
0,2,M,4,1,196
0,3,M,6,1,216
0,4,M,2,1,196
0,5,F,0,0,123
0,6,F,5,1,180
0,7,F,3,1,191
0,8,F,7,0,185
0,9,F,3,1,165
0,10,M,1,3,393
0,11,M,5,1,262
0,12,M,1,1,368
0,13,M,2,0,282
0,14,M,4,2,242
0,15,F,0,0,192
0,16,F,6,1,149
0,17,F,1,1,197
0,18,M,0,0,11
0,19,F,5,0,112
1,0,S,2,1,428
1,1,L,1,1,93
1,2,S,2,1,180
1,3,L,4,0,148
1,4,L,0,1,169
1,5,L,4,1,159
1,6,S,3,0,98
1,7,L,5,0,63
1,8,L,4,1,156
1,9,S,0,1,195
1,10,L,2,0,158
1,11,S,1,0,42
1,12,L,3,0,122
1,13,S,6,0,84
1,14,S,1,1,182
1,15,L,4,0,77
1,16,L,2,1,181
1,17,S,5,0,147
1,18,L,6,0,39
1,19,L,2,1,202
2,0,M,5,0,23
2,1,S,5,1,256
2,2,F,6,0,155
2,3,S,2,0,101
2,4,M,2,1,230
2,5,L,1,0,25
2,6,M,4,0,183
2,7,S,4,1,215
2,8,M,1,2,218
2,9,S,3,1,219
2,10,M,0,1,198
2,11,L,6,0,144
2,12,F,2,1,191
2,13,L,2,1,196
2,14,F,3,1,201
2,15,L,1,1,192
2,16,M,1,0,163
2,17,L,4,0,12
2,18,F,2,1,252
2,19,S,2,1,190
2,20,F,4,0,174
2,21,L,1,1,217
2,22,F,2,1,173
2,23,S,0,0,135
2,24,F,1,0,71
2,25,L,2,1,192
2,26,M,0,1,233
2,27,L,3,0,213
2,28,M,5,0,30
2,29,L,4,0,179
2,30,F,7,1,217
2,31,S,3,0,75
2,32,M,2,1,245
2,33,L,6,0,121
2,34,F,4,1,208
2,35,S,4,0,117
2,36,F,2,0,89
2,37,L,0,1,184
2,38,F,7,1,182
2,39,L,6,0,193
3,0,M,7,1,283
3,1,S,2,1,248
3,2,F,0,0,64
3,3,S,1,0,182
3,4,F,3,0,19
3,5,L,0,0,208
3,6,M,4,0,31
3,7,S,6,1,247
3,8,M,1,1,233
3,9,L,3,0,102
3,10,M,0,0,125
3,11,S,2,1,235
3,12,F,3,0,56
3,13,S,0,0,200
3,14,F,7,0,32
3,15,S,4,0,228
3,16,M,6,1,271
3,17,S,6,2,288
3,18,M,5,1,232
3,19,S,4,1,252
3,20,M,4,1,232
3,21,S,3,1,247
3,22,F,6,0,87
3,23,L,4,1,215
3,24,M,5,0,182
3,25,L,6,0,41
3,26,F,1,1,198
3,27,S,4,1,237
3,28,F,5,0,163
3,29,L,3,1,193
3,30,M,4,0,133
3,31,L,4,0,61
3,32,F,3,1,202
3,33,L,0,0,199
3,34,F,5,1,202
3,35,L,5,1,199
3,36,F,3,1,191
3,37,S,4,0,184
3,38,M,6,2,230
3,39,S,6,1,240
4,0,M,7,0,211
4,1,F,5,0,19
4,2,F,6,0,230
4,3,M,7,0,134
4,4,F,0,0,109
4,5,M,5,0,71
4,6,F,6,1,208
4,7,F,1,1,248
4,8,M,3,0,148
4,9,M,5,1,205
4,10,M,2,1,204
4,11,M,3,1,206
4,12,M,2,0,183
4,13,M,7,1,201
4,14,M,3,1,189
4,15,F,4,0,178
4,16,M,1,0,13
4,17,M,2,0,183
4,18,M,5,1,189
4,19,F,2,0,75
5,0,F,7,0,10
5,1,L,3,0,179
5,2,F,0,0,16
5,3,L,0,0,175
5,4,F,6,0,67
5,5,S,4,1,232
5,6,F,5,1,239
5,7,L,5,0,58
5,8,F,6,0,186
5,9,S,6,1,240
5,10,M,1,0,12
5,11,L,1,1,253
5,12,M,2,1,229
5,13,L,6,1,236
5,14,M,5,1,268
5,15,L,5,1,242
5,16,M,6,1,244
5,17,S,0,0,220
5,18,M,2,0,78
5,19,S,1,0,186
5,20,M,0,0,74
5,21,S,3,0,184
5,22,M,7,0,69
5,23,S,0,0,196
5,24,M,6,0,72
5,25,L,3,1,244
5,26,M,2,1,269
5,27,S,0,0,174
5,28,F,3,1,275
5,29,L,6,0,15
5,30,F,7,1,247
5,31,L,1,0,198
5,32,M,0,1,219
5,33,L,5,1,218
5,34,M,3,1,213
5,35,S,1,0,171
5,36,F,5,1,262
5,37,S,6,1,246
5,38,F,2,1,247
5,39,L,4,0,110
6,0,M,3,1,297
6,1,L,3,1,239
6,2,F,5,0,149
6,3,S,6,1,253
6,4,M,3,0,102
6,5,L,2,1,249
6,6,F,7,0,166
6,7,L,1,0,70
6,8,M,1,1,236
6,9,S,6,0,174
6,10,F,6,2,265
6,11,S,2,1,242
6,12,F,0,1,238
6,13,L,6,0,155
6,14,F,3,0,80
6,15,S,0,1,235
6,16,F,4,1,240
6,17,S,3,1,219
6,18,F,0,1,243
6,19,L,2,0,32
6,20,M,5,0,179
6,21,S,5,0,23
6,22,F,0,1,253
6,23,S,0,1,227
6,24,M,1,0,90
6,25,L,1,1,203
6,26,F,5,0,145
6,27,L,6,0,29
6,28,F,1,1,206
6,29,L,4,0,165
6,30,M,6,1,182
6,31,S,5,0,146
6,32,M,2,0,61
6,33,L,3,1,187
6,34,F,7,1,237
6,35,S,2,1,234
6,36,F,3,1,223
6,37,L,0,0,113
6,38,F,2,0,125
6,39,L,2,0,81
