0,0,M,4,1,615
0,1,F,2,0,144
0,2,M,1,0,96
0,3,F,3,0,121
0,4,M,1,0,103
0,5,M,4,1,224
0,6,M,2,1,232
0,7,F,5,0,112
0,8,M,2,0,105
0,9,F,0,0,111
0,10,M,7,0,120
0,11,F,4,0,128
0,12,F,3,1,248
0,13,F,5,1,247
0,14,F,7,1,207
0,15,F,6,1,241
0,16,M,7,0,119
0,17,F,5,0,128
0,18,M,1,0,112
0,19,F,6,0,136
1,0,L,6,1,256
1,1,L,2,1,272
1,2,S,4,0,120
1,3,L,5,0,113
1,4,L,1,1,240
1,5,S,3,0,95
1,6,S,1,1,216
1,7,S,3,1,216
1,8,S,2,1,255
1,9,L,3,0,120
1,10,L,2,1,240
1,11,S,0,0,127
1,12,L,6,0,120
1,13,S,3,0,120
1,14,L,4,0,112
1,15,S,6,0,136
1,16,L,3,0,104
1,17,S,4,0,128
1,18,L,0,0,120
1,19,S,4,0,112
2,0,F,3,2,432
2,1,L,4,1,216
2,2,F,4,1,208
2,3,L,1,1,200
2,4,F,2,1,176
2,5,L,2,1,176
2,6,M,6,0,0
2,7,L,1,0,168
2,8,F,4,1,120
2,9,L,3,1,160
2,10,M,6,0,24
2,11,L,5,0,136
2,12,M,1,0,32
2,13,S,4,1,152
2,14,M,4,1,152
2,15,L,0,0,120
2,16,M,6,0,32
2,17,L,4,0,120
2,18,M,4,0,24
2,19,S,6,1,144
2,20,M,2,1,136
2,21,S,5,1,152
2,22,F,1,0,128
2,23,L,6,1,160
2,24,M,3,0,48
2,25,S,2,1,176
2,26,F,5,0,96
2,27,S,4,0,64
2,28,M,3,1,192
2,29,S,1,1,176
2,30,M,6,1,176
2,31,L,6,0,63
2,32,F,7,1,192
2,33,S,3,0,104
2,34,M,5,1,184
2,35,L,5,0,48
2,36,M,6,0,136
2,37,S,2,1,160
2,38,M,2,1,193
2,39,L,0,0,71
3,0,F,4,1,352
3,1,L,3,1,201
3,2,F,0,1,175
3,3,S,0,0,128
3,4,M,6,1,200
3,5,L,1,0,64
3,6,F,2,1,184
3,7,L,2,0,176
3,8,F,0,1,184
3,9,S,0,0,24
3,10,M,5,1,184
3,11,L,6,0,176
3,12,M,4,0,56
3,13,S,1,1,184
3,14,F,7,0,151
3,15,S,6,0,64
3,16,M,4,1,200
3,17,L,1,0,128
3,18,M,6,0,73
3,19,S,4,1,216
3,20,F,4,0,103
3,21,S,0,0,105
3,22,F,3,0,72
3,23,L,4,1,192
3,24,M,4,0,127
3,25,S,2,2,225
3,26,M,2,1,184
3,27,L,0,0,176
3,28,F,1,1,160
3,29,S,2,0,48
3,30,F,6,0,136
3,31,S,6,0,32
3,32,M,3,1,184
3,33,S,2,1,176
3,34,M,5,1,192
3,35,L,5,0,128
3,36,F,4,1,192
3,37,L,4,1,192
3,38,F,5,1,192
3,39,L,0,1,184
4,0,M,1,0,383
4,1,M,3,1,184
4,2,M,2,2,200
4,3,F,1,1,176
4,4,F,5,1,200
4,5,M,0,0,168
4,6,M,3,1,192
4,7,F,1,0,1
4,8,M,0,0,167
4,9,M,2,1,184
4,10,F,1,0,0
4,11,M,4,0,184
4,12,M,5,1,184
4,13,M,0,1,200
4,14,F,6,0,40
4,15,F,7,1,184
4,16,M,6,0,160
4,17,M,1,1,200
4,18,M,5,1,192
4,19,M,7,1,216
5,0,M,2,0,224
5,1,S,5,0,56
5,2,M,0,0,151
5,3,S,0,0,73
5,4,M,6,0,104
5,5,S,5,0,111
5,6,M,0,0,97
5,7,L,1,1,223
5,8,M,1,1,200
5,9,S,4,0,112
5,10,F,3,1,208
5,11,L,2,0,56
5,12,M,0,1,192
5,13,L,4,1,176
5,14,F,1,0,160
5,15,S,0,1,193
5,16,F,0,1,199
5,17,L,3,0,40
5,18,M,4,1,192
5,19,S,0,1,280
5,20,M,5,0,88
5,21,L,6,0,185
5,22,M,1,1,184
5,23,L,5,1,192
5,24,F,4,0,112
5,25,S,1,2,472
5,26,M,6,0,72
5,27,S,2,1,168
5,28,F,1,0,216
5,29,L,3,0,16
5,30,M,2,0,200
5,31,L,4,1,184
5,32,M,3,1,208
5,33,S,3,1,240
5,34,M,5,0,120
5,35,S,4,0,104
5,36,F,0,1,280
5,37,S,5,2,264
5,38,F,7,1,208
5,39,S,4,1,264
6,0,M,3,0,256
6,1,S,4,0,0
6,2,F,2,1,248
6,3,L,0,0,136
6,4,F,7,0,112
6,5,L,3,0,80
6,6,F,0,0,144
6,7,S,2,1,176
6,8,F,1,1,184
6,9,L,3,0,64
6,10,M,4,1,168
6,11,S,5,0,152
6,12,F,5,2,208
6,13,S,2,1,200
6,14,M,1,0,176
6,15,S,6,0,32
6,16,M,2,0,168
6,17,L,4,1,192
6,18,M,4,0,176
6,19,S,6,0,1
6,20,M,7,0,175
6,21,L,5,1,200
6,22,F,5,0,40
6,23,L,0,0,152
6,24,F,3,0,56
6,25,L,2,0,128
6,26,F,1,0,72
6,27,L,1,0,120
6,28,M,3,1,240
6,29,S,4,0,119
6,30,M,1,0,80
6,31,L,5,1,191
6,32,M,0,1,233
6,33,L,6,1,175
6,34,F,3,1,201
6,35,S,3,1,192
6,36,M,1,0,200
6,37,L,6,1,200
6,38,F,0,0,0
6,39,S,3,1,200
